HubID,n,rmsle,mean_actual
677,33,0.08696317695150348,7374.575757575758
873,34,0.08691873030195126,3819.4411764705883
866,33,0.08689540305486237,7334.484848484848
619,33,0.0868471977340177,4410.818181818182
214,33,0.08682270657139171,10205.09090909091
305,33,0.0867352775542868,6776.212121212121
300,33,0.0866567499789445,7778.060606060606
367,34,0.08665318729361189,5650.14705882353
782,33,0.08656573930943892,5921.030303030303
350,33,0.08653274805124145,7457.0
318,34,0.08648867332344991,7469.264705882353
81,33,0.0864759152285202,7688.757575757576
752,33,0.08645163001845657,5322.454545454545
1112,33,0.0864137176419532,9894.69696969697
394,33,0.0863887278864273,9201.575757575758
883,33,0.08630167010368624,5044.69696969697
368,33,0.08626702023210922,10750.333333333334
678,33,0.0861434455539906,7967.69696969697
231,33,0.08613581234114942,5247.606060606061
101,34,0.08612414303303763,7862.441176470588
803,33,0.08612271557133108,6265.69696969697
939,33,0.08610348193005178,6295.363636363636
601,33,0.08598422433269604,5166.454545454545
626,34,0.08588892514628146,9444.176470588236
717,33,0.08583065899644976,5512.939393939394
325,33,0.08566378713916849,6504.757575757576
854,34,0.08564481481037856,6361.264705882353
98,33,0.08563924070467134,5769.212121212121
58,33,0.08560068739035846,7441.848484848485
482,34,0.08558458071619264,7904.0
488,34,0.08551379613730065,3701.4117647058824
674,33,0.08549102391856454,8402.424242424242
1086,33,0.08538841729080898,5994.454545454545
11,34,0.08534395140421518,7425.264705882353
38,33,0.08532064653794115,6638.545454545455
438,34,0.08522550487048056,5780.264705882353
265,33,0.08520262018396188,5447.272727272727
340,34,0.08519967112310921,6799.35294117647
990,34,0.08518046322645904,6540.235294117647
130,33,0.08515879774633538,5321.242424242424
66,33,0.08512686660551902,6420.878787878788
908,33,0.08509549846909903,4233.363636363636
169,33,0.0850267740805363,6222.121212121212
624,33,0.08501315811115936,7164.818181818182
35,33,0.08501080367376483,11985.424242424242
745,34,0.08494577711725904,7523.794117647059
89,33,0.08491738476587417,6334.666666666667
393,33,0.08491166519608391,6294.030303030303
583,34,0.08488468208984383,4368.911764705882
1108,34,0.08486495545317756,5872.264705882353
820,33,0.08480535760839035,12257.787878787878
748,33,0.08474764360244509,6140.363636363636
229,33,0.08463925472793853,9462.060606060606
445,33,0.08459508593972011,9469.30303030303
258,33,0.08438744697166689,6085.060606060606
220,33,0.08434235499487612,5035.69696969697
794,34,0.08430930152059614,3481.6176470588234
1102,33,0.08430442149055893,6986.666666666667
435,33,0.08429988104158587,3379.4848484848485
133,34,0.08424872570149686,6027.294117647059
1084,33,0.0841779258059544,6471.787878787879
827,34,0.08417190365368837,15566.70588235294
